HouseholdID,State,Sector,BuildingType,ElectricitySource,TariffBand,HasMeter,RenewableEnergy,BackupPower,NumOccupants,NumRooms,NumAppliances,MonthlyIncome(NGN),BuildingAge(Years),MonthlyBill(NGN),GeneratorFuelCost(NGN),HoursPowerDaily,SolarCapacity(kW),MonthlyConsumption(kWh),PeakHourUsage,NumACUnits,NumFreezers,ConsumptionCategory
HH000160,Lagos,Residential,Office,NEPA/PHCN,Band C,Yes,yes,None,9,4,8,82654.0,7,43653.0,8701.0,13.4,2.3,31.8,7.4,1,0,L
HH000161,Delta,Residential,OFFICE,Generator,Band B,Yes,No,none,7,5,9,77330.0,5,3550.0,1494.0,9.8,0.0,80.1,4.4,1,0,M
HH000162,Delta,Residential,Bungalow,Both,Band A,Yes,No,Generator,6,7,10,328271.0,0,6030.0,2640.0,22.6,0.0,66.3,5.2,4,0,VERY HIGH
HH000163,Bauchi,Commercial,Shop,Generator,Band B,No,no,ups,4,3,16,509922.0,8,"NGN38,227",12290.0,7.6,0.0,185.2,4.3,1,3,Extreme
HH000164,Enugu,Agricultural,Duplex,solar,Band D,Yes,0,None,5,5,6,92601.0,14,3419.0,-120.0,11.4,0.0,204.5,5.1,0,0,Low
HH000165,Oyo,Commercial,Shop,Both,C,No,Yes,none,1,1,9,,17,5775.0,145.0,16.5,0.5,1266.8,7.2,0,0,very high
HH000166,Kano,Government,Shop,Both,Band D,Yes,no,Generator,3,2,9,159314.0,16,27014.0,10334.0,5.8,0.0kw,61.2,12.0,0,2,Minimal
HH000167,Benue,Commercial,Duplex,Generator,Band C,Yes,Yes,Generator,2,2,6,20000.0,3,19650.0,"₦4,163",1.4,5.1,181.7,2.0,0,1,L
HH000168,Enugu,Commercial,Flat,NEPA/PHCN,D,1,Yes,No Backup,4,5,13,112184.0,3,49714.0,7004.0,14.1,1.8,20.0,8.5,1,0,H
HH000169,Kaduna,Government,Factory,Both,Band D,Yes,1,Solar,4,4,8,471387.0,19,8777.0,1135.0,7.8,8.0,72.6,6.9,0,0,L
HH000170,Plateau,Commercial,Bungalow,Both,Band D,no,0,Generator,1,4,8,186430.0,9,13161.0,20081.0,-7.1,0.0,125.2,8.7,1,2,MODERATE
HH000171,Kano,Government,Factory,Solar,Band A,Yes,No,None,5,4,8,105003.0,12,7580.0,34726.0,10.6,0.0,557.8,4.1,0,0,Extreme
HH000172,Lagos,Residential,Bungalow,Generator,Band B,Postpaid,Yes,UPS,3,6,8,27802.0,5,49822.0,16212.0,12.4 hrs,1.5,263.5,5.2,1,3,MODERATE
HH000173,Kano,Residential,DUPLEX,Solar,Band B,Prepaid,no,None,5,5,4,133157.0,9,9889.0,12387.0,7.4,0.0,184.6,8.1,1,2,moderate
HH000174,Oyo,Government,Duplex,Both,Band B,no,no,Generator,1,4,5,124564.0,9,16534.0,1982.0,3.7,0.0,538.0,2.2,0,0,L
HH000175,Sokoto,Commercial,Office,Both,Band C,no,Yes,None,4,4,11,143509.0,6,14308.0,6069.0,11.3,1.9,191.4,9.4,3,2,very high
HH000176,Bauchi,Government,Bungalow,Both,C,no,N,None,5,2,7,111877.0,22,22355.0,1893.0,6.8,0.0,105.2,6.2,0,1,low
HH000177,Kano,Government,Duplex,solar,Band D,No,yes,Generator,5,5,6,20000.0,5,16971.0,44302.0,16.7,4.3,20.0kwh,3.3,1,2,moderate
HH000178,Lagos,Residential,Flat,Both,Band D,no,No,None,5,3,7,136502.0,11,8814.0,6164.0,9.4,0.0,305.1,7.7,0,1,MINIMAL
HH000179,Oyo,Commercial,Flat,NEPA/PHCN,Band C,No,No,Generator,5,1,8,158627.0,3,"₦25,853",1905.0,12.2,0.0,37.5,6.1,2,4,H
HH000180,Kwara,Residential,Bungalow,Both,Band B,no,No,Generator,6,3,7,20000.0,5,10541.0,1952.0,7.1,0.0,28.0,2.7,0,1,Minimal
HH000181,Delta,Commercial,bungalow,Both,Band A,0,yes,None,5,3,8,110048.0,29,15300.0,9733.0,19.2,11.1,354.3,8.2,0,0,H
HH000182,Sokoto,Industrial,Bungalow,NEPA/PHCN,Band C,yes,No,none,4,1,8,310585.0,8,5708.0,3105.0,0.0,0.0,513.3,5.0,1,0,Heavy
HH000183,Bauchi,Residential,Shop,Generator,Band B,N,yes,Solar,3,2,8,108440.0,20,14146.0,5885.0,1.9,0.9,343.3,5.9,1,2,Minimal
HH000184,Delta,Commercial,Flat,Both,Band C,Yes,No,Generator,6,1,9,90473.0,11,3772.0,7799.0,9.9,0.0,685.0,8.1,1,2,very high
HH000185,Plateau,Industrial,Flat,Both,Band B,0,Yes,None,4,5,8,803082.0,20,37344.0,3836.0,11.5,3.1,330.4,8.0,1,1,very high
HH000186,Anambra,Residential,Duplex,generator,Band B,Yes,no,UPS,4,4,12,199291.0,3,21021.0,6488.0,8.6,0.0,20.0,4.2,2,1,Average
HH000187,Sokoto,Industrial,Office,NEPA,Band A,Yes,No,GEN,1,3,9,345081.0,4,"NGN19,091",2203.0,6.5,0.0,122.1,4.4,1,1,HIGH
HH000188,Sokoto,Commercial,Flat,NEPA/PHCN,Band A,Yes,yes,Generator,2,3,8,"₦39,210",13,7055.0,3036.0,16.3,3.8,41.6,4.3,0,1,Minimal
HH000189,Kwara,Government,Bungalow,Both,Band E,Yes,No,None,2,4,7,173678.0,13,6051.0,1279.0,12.3,0.0,299.8,8.4,1,1,moderate
HH000190,Kwara,Residential,Duplex,Both,Band D,no,No,Generator,7,6,10,35216.0,10,20532.0,4558.0,12.2,0.0,176.1,6.9,1,0,Medium
HH000191,Benue,Residential,Bungalow,Generator,Band C,Yes,No,ups,6,3,8,"₦213,377",16,9612.0,21591.0,,0.0kw,302.4,4.4,1,1,HIGH
HH000192,Niger,Commercial,Bungalow,NEPA/PHCN,Band C,Yes,No,None,9,4,8,356052.0,11,52549.0,8854.0,6.9,0.0,579.9,8.6,0,0,very high
HH000193,Kano,Residential,Bungalow,NEPA/PHCN,Band D,no,No,Solar,5,4,6,48890.0,0,7914.0,4765.0,4.0,0.0,96.8,4.2,2,1,Low
HH000194,Sokoto,Agricultural,Duplex,NEPA/PHCN,Band D,Yes,No,Generator,1,5,8,140510.0,18,"₦7,887",22440.0,12.6,0.0,134.9,3.8,0,3,Low
HH000195,Delta,Residential,Office,NEPA,C,Yes,Yes,None,5,8,9,49854.0,25,2984200.0,8273.0,4.9,0.7,114.1,8.9,3,1,Medium
HH000196,Lagos,Industrial,Duplex,NEPA/PHCN,Band B,Yes,Yes,Solar,2,5,10,20000.0,19,1316.0,23647.0,15.3,2.6,520.8,6.6,0,1,very high
HH000197,Rivers,Commercial,Duplex,NEPA/PHCN,Band D,Yes,Y,None,2,5,12,486713.0,17,28479.0,"NGN6,732",1.9,0.7,224.9kwh,3.9,2,0,AVERAGE
HH000198,Niger,Residential,Bungalow,NEPA/PHCN,E,Yes,Yes,None,5,1,5,167579.0,11,1000.0,12656.0,1.0,2.8,220.4 kWh,7.2,1,3,LOW
HH000199,Rivers,Residential,Office,Both,Band A,yes,No,None,11,7,8,288576.0,11,"₦14,461","₦2,996",4.9,0.0,324.4,5.0,2,1,VH
HH000200,Bauchi,Commercial,Duplex,NEPA/PHCN,Band C,Yes,no,Generator,1,4,7,402131.0,16,43560.0,12272.0,3.8,0.0,20.0,5.6,1,1,LOW
HH000201,Oyo,Commercial,Office,NEPA/PHCN,Band C,Yes,Yes,Solar,4,4,11,104322.0,11,14385.0,15586.0,15.3,0.9kw,1079.6,5.7,5,0,Very High
HH000202,Delta,Residential,Factory,Generator,Band D,Yes,yes,Solar,3,8,12,215719.0,6,37779.0,"NGN24,350",15.2,1.0,128.4,5.1,0,0,Medium
HH000203,Delta,Government,Office,Generator,Band A,No,No,None,2,1,7,236202.0,1,5778.0,58841.0,10.2,0.0,179.6,7.4,0,3,H
HH000204,Niger,Residential,Duplex,Generator,Band D,Yes,Yes,Solar,2,5,10,466087.0,6,16844.0,11811.0,8.2,6.0,32.4,5.3,1,0,Minimal
HH000205,Sokoto,Residential,Flat,nepa,A,Yes,Yes,generator,4,4,9,"NGN101,965",10,2766.0,14589.0,0.0,0.5,461.9,5.4,1,1,Heavy
HH000206,Plateau,Commercial,Duplex,NEPA/PHCN,Band A,yes,no,Generator,7,4,4,63627.0,14,"NGN16,600",3532.0,5.7,0.0,73.1,7.6,3,1,Heavy
HH000207,Niger,Residential,DUPLEX,NEPA/PHCN,Band A,Yes,No,No Backup,2,8,9,349829.0,5,21154.0,1283.0,5.2,0.0,742.3,5.1,0,1,very high
HH000208,Rivers,Government,Factory,NEPA/PHCN,E,Y,No,Generator,4,2,7,97476.0,9,13847.0,"₦11,021",11.9,0.0,357.6,7.8,4,1,EXTREME
HH000209,Niger,Residential,Flat,generator,Band D,Yes,No,Solar,3,4,6,119638.0,12,5396.0,17267.0,3.8,0.0,229.4,4.6,0,1,MINIMAL
HH000210,Delta,Residential,OFFICE,NEPA/PHCN,Band D,No,no,UPS,1,2,4,"₦113,569",7,14056.0,-17869.0,3.3,0.0,200.6,4.5,0,0,MINIMAL
HH000211,Plateau,Residential,Flat,Mixed,Band C,Yes,Yes,Solar,7,2,3,"NGN36,339",0,57204.0,19024.0,7.4,0.8,477.9,6.8,0,1,L
HH000212,Kano,Commercial,Duplex,NEPA,Band E,No,N,UPS,4,4,5,118626.0,15,15383.0,12440.0,5.4,0.0,110.0,6.6,2,0,moderate
HH000213,Kaduna,Commercial,Bungalow,Solar,C,Yes,Yes,None,4,7,7,96521.0,18,90951.0,6000.0,12.6,1.3,376.2,6.8,2,1,H
HH000214,Benue,Commercial,Flat,Both,Band D,Yes,Yes,Generator,4,7,16,377693.0,14,"NGN23,632",20524.0,16.3,5.5,166.0,4.3,1,1,VERY HIGH
HH000215,Abuja,Residential,Shop,Solar,Band C,no,No,none,3,4,11,20000.0,22,63847.0,9661.0,11.4,0.0,53.9,8.9,0,4,AVERAGE
HH000216,Kwara,Residential,Shop,Both,Band C,Yes,Yes,Solar,4,3,5,298859.0,16,46385.0,5242.0,4.7,0.5,246.2,9.6,1,0,Low
HH000217,Niger,Industrial,Office,Both,Band A,Yes,Yes,None,5,6,8,247119.0,22,"NGN16,852",9901.0,12.9,0.5,397.2,4.6,0,2,Extreme
HH000218,Bauchi,Residential,Flat,Both,Band B,Y,N,Solar,2,4,6,103120.0,0,4455.0,20033.0,9.6,0.0,383.1,4.9,3,0,Heavy
HH000219,Anambra,Government,Office,NEPA/PHCN,Band D,Yes,No,UPS,4,6,7,264339.0,4,6323.0,33607.0,16.5,0.0,467.7,4.9,1,1,Very High
HH000220,Oyo,Residential,Factory,Both,Band A,Yes,Yes,None,6,1,7,552577.0,19,10487.0,28729.0,7.2,0.7,1085.6,4.6,1,0,very high
HH000221,Kaduna,Industrial,Flat,Both,Band A,Yes,No,UPS,2,3,6,112218.0,2,43291.0,9765.0,14.5,0.0,400.2,4.8,1,1,VH
HH000222,Benue,Residential,Flat,Generator,Band C,Postpaid,No,Generator,4,6,10,36771.0,0,15612.0,9090.0,16.2,0.0,20.0,7.0,3,1,H
HH000223,Benue,Commercial,Office,Off-grid,Band B,No,No,Generator,4,2,7,134880.0,15,15303.0,5395.0,17.7,0.0,20.0,3.4,0,2,LOW
HH000224,Benue,Residential,bungalow,NEPA/PHCN,Band B,no,no,None,5,2,10,625689.0,11,10369.0,7363.0,14.2,0.0,253.4,4.3,3,3,VH
HH000225,Benue,Residential,Shop,solar,Band C,Yes,no,UPS,2,2,8,117284.0,9,4230.0,32946.0,14.6,0.0,600.6,5.0,1,0,high
HH000226,Rivers,Residential,Bungalow,Both,Band C,Yes,No,None,10,7,5,226576.0,0,9628.0,10696.0,6.4,0.0kw,267.4,8.9,0,0,Medium
HH000227,Bauchi,Residential,Bungalow,Both,Band B,No,yes,solar,1,4,13,31214.0,17,3756.0,1420.0,15.9,3.5,309.3,8.2,2,0,High
HH000228,Bauchi,Residential,Shop,generator,Band C,Yes,No,Solar,3,5,13,217134.0,10,14217.0,7891.0,6.4,0.0,51.4,4.3,0,2,Average
HH000229,Plateau,Commercial,Shop,NEPA,Band C,No,no,Solar,2,6,13,72282.0,23,1000.0,25389.0,5.3,0.0,233.1,7.3,0,0,Heavy
HH000230,Kwara,Commercial,Flat,Generator,Band A,0,No,Generator,2,5,8,294503.0,13,4075.0,2641.0,3.7,0.0,495.6,9.2,1,1,very high
HH000231,Delta,Industrial,Office,Both,Band E,0,Yes,Generator,3,2,4,77933.0,14,-8655.0,305.0,14.9,7.9,275.0,1.0,0,0,L
HH000232,Benue,Commercial,DUPLEX,NEPA/PHCN,Band B,Yes,No,Solar,2,1,6,68606.0,11,21641.0,20722.0,2.2,0.0,108.4,8.1,1,1,low
HH000233,Anambra,Commercial,DUPLEX,Solar,Band D,No,No,Generator,6,3,10,58709.0,15,15251.0,1725.0,9.2,0.0,246.2,7.5,1,1,HEAVY
HH000234,Delta,Residential,Shop,Grid,Band C,Yes,0,Generator,4,5,13,90656.0,23,24847.0,4143.0,3.6,0.0,85.2,8.7,1,2,Moderate
HH000235,Bauchi,Commercial,Duplex,NEPA/PHCN,Band B,Prepaid,no,Solar,10,4,5,20000.0,16,33381.0,46519.0,16.5,0.0,157.6,2.2,0,0,H
HH000236,Lagos,Residential,Factory,NEPA/PHCN,Band A,No,no,Solar,3,4,12,922548.0,21,5574.0,6843.0,10.9,0.0,1188.8,5.8,1,2,very high
HH000237,Lagos,Industrial,Bungalow,Both,Band E,Yes,No,generator,8,3,8,1269867.0,4,4344.0,4472.0,11.0,0.0,197.3,8.2,1,1,Extreme
HH000238,Anambra,Residential,bungalow,Generator,Band C,no,Yes,Generator,6,3,10,20000.0,15,1148.0,712.0,17.3,0.5 kW,181.3,10.2,0,1,moderate
HH000239,Plateau,Residential,Bungalow,Generator,Band C,Yes,Yes,None,4,1,4,84580.0,21,6597.0,30988.0,6.2,5.9,94.6,3.9,0,0,MINIMAL
HH000240,Bauchi,Commercial,Office,Both,Band D,No,No,Generator,7,4,3,451226.0,14 years,10573.0,3564.0,11.5,0.0,20.0,5.8,3,1,Average
HH000241,Anambra,Residential,Office,Both,Band A,no,yes,generator,3,4,4,897358.0,4,4552.0,8798.0,,0.6,515.9,3.7,1,1,Medium
HH000242,Rivers,Government,Shop,Generator,Band D,Yes,No,Generator,5,3,9,306316.0,11 years,"NGN44,777",6307.0,16.2,0.0,582.8,6.4,2,2,Very heavy
HH000243,Niger,Government,Office,Solar,Band C,No,No,UPS,8,7,9,12064400.0,0,33050.0,12426.0,4.6,0.0,-149.5,6.7,2,2,Very High
HH000244,Anambra,Residential,Bungalow,Mixed,Band C,Yes,Yes,Generator,3,4,4,173083.0,16,40778.0,11378.0,11.2,5.3,34.6,3.8,0,0,Low
HH000245,Kano,Residential,Factory,Grid,Band D,Yes,yes,Solar,4,6,11,39843.0,13,7069.0,8149.0,8.4,6.3,180.1,6.5,1,0,MINIMAL
HH000246,Delta,Commercial,Flat,Both,Band C,Yes,No,Generator,4,5,5,474188.0,2yrs,"₦5,777",13215.0,12.9,0.0,409.4,11.0,3,2,very high
HH000247,Kaduna,Commercial,Duplex,NEPA/PHCN,Band A,No,No,Solar,6,2,14,105582.0,25,38779.0,8858.0,7.2,0.0,623.2,6.5,3,2,EXTREME
HH000248,Enugu,Residential,Mansion,Generator,Band D,Yes,No,generator,2,2,14,102447.0,14,22503.0,11728.0,6.9,0.0,320.9,3.0,1,1,MODERATE
HH000249,Plateau,Industrial,Office,generator,Band D,yes,N,None,6,4,10,251615.0,16,7700.0,5434.0,10.7,0.0kw,946.0,5.5,0,0,Extreme
HH000250,Anambra,Commercial,Factory,Generator,Band C,yes,0,Generator,5,1,11,51541.0,8,4737.0,1194.0,0.0,0.0,570.1,6.5,1,0,high
HH000251,Bauchi,Residential,Flat,Grid,Band C,yes,No,generator,4,5,6,20000.0,1,5422.0,"NGN14,657",8.6,0.0 kW,76.8,1.0,0,1,L
HH000252,Oyo,Residential,Factory,Solar,Band B,Yes,no,Generator,3,1,7,163757.0,25,5533.0,23427.0,3.8,0.0 kW,252.0,5.2,1,0,LOW
HH000253,Lagos,Industrial,Factory,generator,Band D,No,No,None,6,5,7,177927.0,9,5769.0,1696.0,13.6,0.0,33.7,4.1,0,2,M
HH000254,Kano,Residential,Office,NEPA/PHCN,A,No,No,None,9,8,7,57449.0,30,17683.0,12029.0,6.0,0.0,1303.5,7.5,2,1,EXTREME
HH000255,Kwara,Industrial,Mansion,Generator,Band D,Yes,Yes,Solar,5,4,9,325541.0,16,11020.0,4368.0,15.0,0.5,357.4,6.6,1,2,Very heavy
HH000256,Benue,Residential,Flat,Both,Band D,Yes,yes,Solar,3,6,8,20000.0,6,3601.0,6235.0,14.1,4.0,217.9,6.7,4,1,high
HH000257,Enugu,Commercial,Factory,generator,Band E,yes,No,Solar,3,2,10,880770.0,13,13250.0,8919.0,9.1,0.0,296.4,1.0,1,0,Moderate
HH000258,Sokoto,Government,Shop,Both,Band B,Yes,No,None,1,5,8,362218.0,6,66608.0,6493.0,7.6,0.0,63.8,9.0,4,2,EXTREME
HH000259,Plateau,Government,Flat,NEPA/PHCN,Band C,Yes,Yes,Generator,8,7,9,133936.0,22,34946.0,25106.0,14.1,3.2,1085.9,3.9,1,0,very high
HH000260,Kaduna,Residential,Flat,generator,Band C,No,Yes,No Backup,5,2,4,574378.0,4,12450.0,296300.0,6.2,8.7,188.6,1.8,0,1,MINIMAL
HH000261,Enugu,Residential,OFFICE,Both,Band C,No,yes,Generator,1,1,15,89619.0,26,"NGN7,831",35010.0,13.0,0.9,346.2,4.6,1,0,high
HH000262,Anambra,Industrial,Bungalow,NEPA/PHCN,Band A,yes,No,Solar,2,6,7,402606.0,25,23035.0,12457.0,0.0,0.0,407.2,6.6,1,1,EXTREME
HH000263,Rivers,Residential,Duplex,Solar,Band C,Yes,No,Generator,4,4,13,21847.0,0,14615.0,3236100.0,7.0,0.0,-406.1,4.7,2,0,very high
HH000264,Lagos,Residential,Flat,Both,Band A,Yes,No,Solar,6,3,6,36678.0,23yrs,6390.0,13891.0,10.4,0.0,842.2,8.0,2,0,VH
HH000265,Bauchi,Government,Bungalow,Solar,Band D,yes,Yes,generator,5,3,5,120894.0,8,-12399.0,10796.0,9.4,1.3,71.2,9.5,2,1,L
HH000266,Lagos,Residential,bungalow,generator,band a,No,Yes,Solar,4,1,9,145142.0,0,62269.0,23438.0,7.9,0.7,812.5,5.3,2,1,EXTREME
HH000267,Kwara,Residential,Duplex,Generator,Band B,no,Yes,Generator,4,2,5,109603.0,17,5329.0,10282.0,3.2,1.3,359.5,5.6,0,0,LOW
HH000268,Rivers,Residential,Duplex,Both,Band C,Yes,no,Solar,1,1,9,188554.0,27,12664.0,20436.0,9.0,0.0,273.7,5.0,1,0,MINIMAL
HH000269,Benue,Commercial,Shop,NEPA/PHCN,Band D,Yes,N,Generator,4,4,6,"NGN339,313",0,2229.0,24174.0,11.8,0.0,,3.8,2,1,Very heavy
HH000270,Bauchi,Commercial,Duplex,Solar,Band B,Yes,No,UPS,2,4,13,81689.0,4,1000.0,4102.0,3.8,0.0,154.4,8.7,1,1,high
HH000271,Delta,Residential,Office,NEPA/PHCN,Band B,No,no,solar,2,7,7,56118.0,0,5330.0,19224.0,11.3,0.0,9990.0,5.0,2,1,VH
HH000272,Abuja,Residential,Shop,NEPA/PHCN,Band D,No,No,None,4,2,8,359102.0,15,1653.0,5467.0,8.2,0.0,20.0,6.0,0,0,low
HH000273,Kano,Residential,Shop,NEPA/PHCN,Band D,Yes,No,generator,6,2,12,169592.0,19,39856.0,10329.0,8.0,0.0 kW,163.9,4.2,1,2,AVERAGE
HH000274,Lagos,Commercial,Shop,NEPA/PHCN,Band C,Yes,no,Generator,3,3,9,84049.0,4,12112.0,1189.0,12.1,0.0,194.1,7.5,3,0,high
HH000275,Oyo,Residential,Bungalow,NEPA/PHCN,D,Yes,No,Generator,5,2,6,473589.0,26,1000.0,765.0,18.2,0.0,480.0,5.2,0,2,moderate
HH000276,Lagos,Government,Bungalow,Generator,D,Yes,yes,Solar,2,8,5,20794.0,13,12436.0,₦297,12.9,0.6,115.7,5.5,1,0,Minimal
HH000277,Enugu,Residential,Duplex,NEPA/PHCN,Band E,Yes,Yes,None,4,3,12,39807.0,10,42462.0,18339.0,18.7,0.5,514.3,8.2,1,1,Very heavy
HH000278,Lagos,Agricultural,Bungalow,NEPA/PHCN,Band B,No,No,Generator,2,4,4,219887.0,8,6134.0,13042.0,5.8,0.0,20.0,4.5,1,0,LOW
HH000279,Plateau,Residential,Flat,Off-grid,Band B,yes,Yes,Generator,1,6,9,92851.0,3,1000.0,933.0,14.2,1.9,31.0,8.5,2,0,low
HH000280,Lagos,Industrial,Flat,Generator,Band E,Yes,Yes,Generator,3,5,8,20000.0,11,-11707.0,35288.0,11.3,1.7,361.5,3.1,4,1,Extreme
HH000281,Abuja,Residential,Office,Generator,Band D,Yes,No,Generator,5,5,4,176831.0,24,58348.0,13586.0,9.4,0.0,32.1,3.2,0,1,L
HH000282,Abuja,Residential,Duplex,NEPA/PHCN,Band C,Yes,0,None,3,1,10,170809.0,5,14455.0,11257.0,3.2,0.0,57.8,5.9,0,0,L
HH000283,Benue,Government,Flat,Solar,Band C,1,Yes,UPS,2,2,8,67515.0,5,1445.0,17527.0,7.2,5.9,458.6,6.7,4,0,H
HH000284,Kaduna,Government,Duplex,Both,Band E,yes,No,Generator,3,5,6,192204.0,27,4017.0,11360.0,4.1,0.0,189.3,7.8,1,2,MODERATE
HH000285,Delta,Residential,Bungalow,Generator,Band B,Yes,yes,No Backup,3,7,6,90062.0,19,12594.0,2125.0,18.6,5.0,319.9,6.1,2,1,Average
HH000286,Oyo,Industrial,Office,Generator,D,Yes,No,UPS,4,2,7,22655.0,26,2667.0,7730.0,10.8,0.0,49.8,3.1,0,1,MINIMAL
HH000287,Lagos,Commercial,Office,Both,Band D,no,No,Generator,5,4,6,161357.0,20,31902.0,10405.0,5.7,0.0,182.6,5.3,1,1,MODERATE
HH000288,Lagos,Government,Shop,Grid,Band D,Yes,0,Generator,3,4,10,349531.0,20,33390.0,4735.0,7.0,0.0,221.4,2.1,0,2,Medium
HH000289,Kano,Residential,bungalow,generator,Band C,No,No,UPS,3,7,9,48569.0,22,8964.0,303.0,8.2,0.0,1816.0,8.4,1,1,Average
HH000290,Bauchi,Commercial,Factory,NEPA/PHCN,Band C,Yes,yes,Generator,4,4,8,170659.0,17,13383.0,26723.0,8.9,1.4,197.4,3.8,0,0,Minimal
HH000291,Abuja,Commercial,Office,Both,Band D,no,Yes,Generator,8,5,6,303000.0,11,3995.0,1052.0,20.5,0.5,20.0,5.9,0,1,Medium
HH000292,Oyo,Residential,Bungalow,NEPA/PHCN,Band C,No,yes,Solar,3,3,6,118949.0,8,7970.0,5999.0,14.2,1.8,20.0,8.5,0,1,LOW
HH000293,Benue,Government,Bungalow,Both,Band C,Yes,No,Solar,5,4,8,306359.0,9,"NGN20,519",3248.0,7.1,0.0,20.0,5.0,1,0,Low
HH000294,Kwara,Residential,Shop,Solar,Band C,Yes,Yes,Solar,4,6,12,174643.0,10,24133.0,5569.0,10.2,0.6,26.1,10.4,1,1,moderate
HH000295,Kaduna,Residential,Duplex,Solar,Band A,Yes,no,None,6,4,11,-130112.0,4,22623.0,2602100.0,2.5,0.0,268.7,4.8,1,1,Heavy
HH000296,Delta,Commercial,Flat,Both,Band E,Yes,0,Solar,3,4,7,20000.0,7,22297.0,7730.0,9.1 hours,0.0,149.4,3.7,2,3,Heavy
HH000297,Rivers,Commercial,Bungalow,Both,Band E,yes,No,Solar,6,5,8,335926.0,8,4954.0,5106.0,11.4,0.0,21.3,4.3,3,1,HEAVY
HH000298,Delta,Residential,Bungalow,Both,Band B,Yes,no,None,6,3,9,42198.0,4,15286.0,1351.0,9.2,0.0,20.0,7.1,2,3,MODERATE
HH000299,Plateau,Residential,Shop,NEPA/PHCN,Band E,Yes,Yes,None,2,2,8,42832.0,10,1849.0,14619.0,17.3,2.4,20.0,3.7,0,0,Minimal
HH000300,Enugu,Government,Duplex,Both,Band D,Yes,No,Solar,3,7,3,70485.0,20,7321.0,25364.0,7.7,0.0,28.4,7.1,1,0,LOW
HH000301,Plateau,Residential,Flat,NEPA,Band C,Yes,No,UPS,5,5,9,654258.0,20,14406.0,23513.0,6.0,0.0,29.1,7.7,1,1,M
HH000302,Lagos,Commercial,Bungalow,NEPA/PHCN,Band B,yes,Yes,UPS,4,8,5,78165.0,23,5108.0,11478.0,17.2,4.5,52.4,5.4,1,0,MODERATE
HH000303,Sokoto,Industrial,Office,Generator,Band C,Yes,No,generator,4,6,8,"NGN353,105",16,8880.0,10630.0,14.8,0.0,202.4,6.7,0,1,high
HH000304,Kaduna,Residential,Factory,nepa,Band C,yes,No,Solar,2,3,6,227546.0,6,41810.0,19231.0,15.4,0.0,132.2,7.3,1,1,Low
HH000305,Enugu,Government,Flat,Solar,Band C,Yes,Yes,Solar,5,3,5,135661.0,14,28547.0,15401.0,11.6,0.9,20.0kwh,7.9,2,2,M
HH000306,Oyo,Industrial,Shop,Both,Band C,Yes,Yes,UPS,6,7,9,227842.0,8,8474.0,781.0,15.5,2.8,249.8,5.0,0,3,EXTREME
HH000307,Rivers,Commercial,Duplex,Solar,Band B,Yes,No,None,4,6,9,395342.0,8,10345.0,25646.0,11.1,0.0,88.9,5.8,0,0,HEAVY
HH000308,Abuja,Commercial,Factory,Off-grid,Band D,Yes,Yes,Generator,1,2,10,66664.0,0,31405.0,3246.0,6.6,2.2,270.4,4.9,1,3,MODERATE
HH000309,Kaduna,Commercial,Factory,Grid,Band D,Yes,No,None,5,3,5,"₦26,407",0,1191.0,10985.0,15.1,0.0,214.4,6.1,1,0,Moderate
HH000310,Kaduna,Commercial,OFFICE,NEPA/PHCN,E,Y,No,Generator,4,9,7,419306.0,19,13514.0,8504.0,8.4,0.0,613.3,6.5,0,1,Very heavy
HH000311,Plateau,Government,Duplex,Generator,Band A,Yes,No,GEN,1,4,4,216627.0,9,2258.0,3314.0,5.9,0.0,161.5,4.6,0,1,low
HH000312,Sokoto,Residential,Bungalow,Generator,Band A,Yes,No,Solar,4,10,3,244818.0,1,4896.0,48849.0,9.8,0.0,176.3,7.8,1,0,high
HH000313,Lagos,Residential,Duplex,NEPA/PHCN,Band C,Yes,Y,Solar,5,2,6,278409.0,2,16744.0,6179.0,2.8,0.5,136.1,3.8,2,0,low
HH000314,Anambra,Residential,Bungalow,Generator,Band B,No,Yes,Generator,2,5,11,33062.0,17,34776.0,2863.0,8.0,0.8,165.0,6.9,1,0,low
HH000315,Benue,Residential,Bungalow,nepa,Band D,Yes,Yes,generator,6,1,7,77086.0,14,1000.0,7875.0,10.6,2.4,36.5,7.8,1,1,Minimal
HH000316,Plateau,Residential,Duplex,NEPA,Band B,Yes,No,Generator,5,5,14,20000.0,4,31648.0,10241.0,14.4 hrs,0.0,387.9,3.4,1,0,Very heavy
HH000317,Kaduna,Government,Flat,generator,Band C,Yes,Y,Generator,4,6,3,20000.0,13,9958.0,6268.0,4.2,2.1,-147.1,4.5,1,2,Minimal
HH000318,Niger,Commercial,DUPLEX,NEPA/PHCN,Band D,Yes,yes,None,5,7,11,312808.0,8,12575.0,7227.0,10.6,1.1,387.8 kWh,3.5,0,3,Extreme
HH000319,Kano,Commercial,Bungalow,nepa,Band C,Yes,no,Generator,3,8,14,359400.0,6,22108.0,3173.0,11.2,0.0,110.1,7.4,1,1,Very heavy
HH000320,Rivers,Commercial,Warehouse,Solar,Band B,no,yes,No Backup,3,4,10,373204.0,0,16351.0,11650.0,12.1,4.1,941.4kwh,4.9,0,3,VH
